id,date_value,hour_value,mmYYYY_value
2898,30-Apr-2012,17,04/2012
2899,30-Apr-2012,18,04/2012
2900,30-Apr-2012,19,04/2012
2901,30-Apr-2012,20,04/2012
2902,30-Apr-2012,21,04/2012
2903,30-Apr-2012,22,04/2012
2904,30-Apr-2012,23,04/2012
2905,1-May-2012,0,05/2012
2906,1-May-2012,1,05/2012
2907,1-May-2012,2,05/2012
2908,1-May-2012,3,05/2012
2909,1-May-2012,4,05/2012
2910,1-May-2012,5,05/2012
2911,1-May-2012,6,05/2012
2912,1-May-2012,7,05/2012
2913,1-May-2012,8,05/2012
2914,1-May-2012,9,05/2012
2915,1-May-2012,10,05/2012
2916,1-May-2012,11,05/2012
2917,1-May-2012,12,05/2012
2918,1-May-2012,13,05/2012
2919,1-May-2012,14,05/2012
2920,1-May-2012,15,05/2012
2921,1-May-2012,16,05/2012
2922,1-May-2012,17,05/2012
2923,1-May-2012,18,05/2012
2924,1-May-2012,19,05/2012
2925,1-May-2012,20,05/2012
2926,1-May-2012,21,05/2012
2927,1-May-2012,22,05/2012
2928,1-May-2012,23,05/2012
2929,2-May-2012,0,05/2012
2930,2-May-2012,1,05/2012
2931,2-May-2012,2,05/2012
2932,2-May-2012,3,05/2012
2933,2-May-2012,4,05/2012
2934,2-May-2012,5,05/2012
2935,2-May-2012,6,05/2012
2936,2-May-2012,7,05/2012
2937,2-May-2012,8,05/2012
2938,2-May-2012,9,05/2012
2939,2-May-2012,10,05/2012
2940,2-May-2012,11,05/2012
2941,2-May-2012,12,05/2012
2942,2-May-2012,13,05/2012
2943,2-May-2012,14,05/2012
2944,2-May-2012,15,05/2012
2945,2-May-2012,16,05/2012
2946,2-May-2012,17,05/2012
2947,2-May-2012,18,05/2012
2948,2-May-2012,19,05/2012
2949,2-May-2012,20,05/2012
2950,2-May-2012,21,05/2012
2951,2-May-2012,22,05/2012
2952,2-May-2012,23,05/2012
2953,3-May-2012,0,05/2012
2954,3-May-2012,1,05/2012
2955,3-May-2012,2,05/2012
2956,3-May-2012,3,05/2012
2957,3-May-2012,4,05/2012
2958,3-May-2012,5,05/2012
2959,3-May-2012,6,05/2012
2960,3-May-2012,7,05/2012
2961,3-May-2012,8,05/2012
2962,3-May-2012,9,05/2012
2963,3-May-2012,10,05/2012
2964,3-May-2012,11,05/2012
2965,3-May-2012,12,05/2012
2966,3-May-2012,13,05/2012
2967,3-May-2012,14,05/2012
2968,3-May-2012,15,05/2012
2969,3-May-2012,16,05/2012
2970,3-May-2012,17,05/2012
2971,3-May-2012,18,05/2012
2972,3-May-2012,19,05/2012
2973,3-May-2012,20,05/2012
2974,3-May-2012,21,05/2012
2975,3-May-2012,22,05/2012
2976,3-May-2012,23,05/2012
2977,4-May-2012,0,05/2012
2978,4-May-2012,1,05/2012
2979,4-May-2012,2,05/2012
2980,4-May-2012,3,05/2012
2981,4-May-2012,4,05/2012
2982,4-May-2012,5,05/2012
2983,4-May-2012,6,05/2012
2984,4-May-2012,7,05/2012
2985,4-May-2012,8,05/2012
2986,4-May-2012,9,05/2012
2987,4-May-2012,10,05/2012
2988,4-May-2012,11,05/2012
2989,4-May-2012,12,05/2012
2990,4-May-2012,13,05/2012
2991,4-May-2012,14,05/2012
2992,4-May-2012,15,05/2012
2993,4-May-2012,16,05/2012
2994,4-May-2012,17,05/2012
2995,4-May-2012,18,05/2012
2996,4-May-2012,19,05/2012
2997,4-May-2012,20,05/2012
2998,4-May-2012,21,05/2012
2999,4-May-2012,22,05/2012
3000,4-May-2012,23,05/2012
3001,5-May-2012,0,05/2012
3002,5-May-2012,1,05/2012
3003,5-May-2012,2,05/2012
3004,5-May-2012,3,05/2012
3005,5-May-2012,4,05/2012
3006,5-May-2012,5,05/2012
3007,5-May-2012,6,05/2012
3008,5-May-2012,7,05/2012
3009,5-May-2012,8,05/2012
3010,5-May-2012,9,05/2012
3011,5-May-2012,10,05/2012
3012,5-May-2012,11,05/2012
3013,5-May-2012,12,05/2012
3014,5-May-2012,13,05/2012
3015,5-May-2012,14,05/2012
3016,5-May-2012,15,05/2012
3017,5-May-2012,16,05/2012
3018,5-May-2012,17,05/2012
3019,5-May-2012,18,05/2012
3020,5-May-2012,19,05/2012
3021,5-May-2012,20,05/2012
3022,5-May-2012,21,05/2012
3023,5-May-2012,22,05/2012
3024,5-May-2012,23,05/2012
3025,6-May-2012,0,05/2012
3026,6-May-2012,1,05/2012
3027,6-May-2012,2,05/2012
3028,6-May-2012,3,05/2012
3029,6-May-2012,4,05/2012
3030,6-May-2012,5,05/2012
3031,6-May-2012,6,05/2012
3032,6-May-2012,7,05/2012
3033,6-May-2012,8,05/2012
3034,6-May-2012,9,05/2012
3035,6-May-2012,10,05/2012
3036,6-May-2012,11,05/2012
3037,6-May-2012,12,05/2012
3038,6-May-2012,13,05/2012
3039,6-May-2012,14,05/2012
3040,6-May-2012,15,05/2012
3041,6-May-2012,16,05/2012
3042,6-May-2012,17,05/2012
3043,6-May-2012,18,05/2012
3044,6-May-2012,19,05/2012
3045,6-May-2012,20,05/2012
3046,6-May-2012,21,05/2012
3047,6-May-2012,22,05/2012
3048,6-May-2012,23,05/2012
3049,7-May-2012,0,05/2012
3050,7-May-2012,1,05/2012
3051,7-May-2012,2,05/2012
3052,7-May-2012,3,05/2012
3053,7-May-2012,4,05/2012
3054,7-May-2012,5,05/2012
3055,7-May-2012,6,05/2012
3056,7-May-2012,7,05/2012
3057,7-May-2012,8,05/2012
3058,7-May-2012,9,05/2012
3059,7-May-2012,10,05/2012
3060,7-May-2012,11,05/2012
3061,7-May-2012,12,05/2012
3062,7-May-2012,13,05/2012
3063,7-May-2012,14,05/2012
3064,7-May-2012,15,05/2012
3065,7-May-2012,16,05/2012
3066,7-May-2012,17,05/2012
3067,7-May-2012,18,05/2012
3068,7-May-2012,19,05/2012
3069,7-May-2012,20,05/2012
3070,7-May-2012,21,05/2012
3071,7-May-2012,22,05/2012
3072,7-May-2012,23,05/2012
3073,8-May-2012,0,05/2012
3074,8-May-2012,1,05/2012
3075,8-May-2012,2,05/2012
3076,8-May-2012,3,05/2012
3077,8-May-2012,4,05/2012
3078,8-May-2012,5,05/2012
3079,8-May-2012,6,05/2012
3080,8-May-2012,7,05/2012
3081,8-May-2012,8,05/2012
3082,8-May-2012,9,05/2012
3083,8-May-2012,10,05/2012
3084,8-May-2012,11,05/2012
3085,8-May-2012,12,05/2012
3086,8-May-2012,13,05/2012
3087,8-May-2012,14,05/2012
3088,8-May-2012,15,05/2012
3089,8-May-2012,16,05/2012
3090,8-May-2012,17,05/2012
3091,8-May-2012,18,05/2012
3092,8-May-2012,19,05/2012
3093,8-May-2012,20,05/2012
3094,8-May-2012,21,05/2012
3095,8-May-2012,22,05/2012
3096,8-May-2012,23,05/2012
3097,9-May-2012,0,05/2012
3098,9-May-2012,1,05/2012
3099,9-May-2012,2,05/2012
3100,9-May-2012,3,05/2012
3101,9-May-2012,4,05/2012
3102,9-May-2012,5,05/2012
3103,9-May-2012,6,05/2012
3104,9-May-2012,7,05/2012
3105,9-May-2012,8,05/2012
3106,9-May-2012,9,05/2012
3107,9-May-2012,10,05/2012
3108,9-May-2012,11,05/2012
3109,9-May-2012,12,05/2012
3110,9-May-2012,13,05/2012
3111,9-May-2012,14,05/2012
3112,9-May-2012,15,05/2012
3113,9-May-2012,16,05/2012
3114,9-May-2012,17,05/2012
3115,9-May-2012,18,05/2012
3116,9-May-2012,19,05/2012
3117,9-May-2012,20,05/2012
3118,9-May-2012,21,05/2012
3119,9-May-2012,22,05/2012
3120,9-May-2012,23,05/2012
3121,10-May-2012,0,05/2012
3122,10-May-2012,1,05/2012
3123,10-May-2012,2,05/2012
3124,10-May-2012,3,05/2012
3125,10-May-2012,4,05/2012
3126,10-May-2012,5,05/2012
3127,10-May-2012,6,05/2012
3128,10-May-2012,7,05/2012
3129,10-May-2012,8,05/2012
3130,10-May-2012,9,05/2012
3131,10-May-2012,10,05/2012
3132,10-May-2012,11,05/2012
3133,10-May-2012,12,05/2012
3134,10-May-2012,13,05/2012
3135,10-May-2012,14,05/2012
3136,10-May-2012,15,05/2012
3137,10-May-2012,16,05/2012
3138,10-May-2012,17,05/2012
3139,10-May-2012,18,05/2012
3140,10-May-2012,19,05/2012
3141,10-May-2012,20,05/2012
3142,10-May-2012,21,05/2012
3143,10-May-2012,22,05/2012
3144,10-May-2012,23,05/2012
3145,11-May-2012,0,05/2012
3146,11-May-2012,1,05/2012
3147,11-May-2012,2,05/2012
3148,11-May-2012,3,05/2012
3149,11-May-2012,4,05/2012
3150,11-May-2012,5,05/2012
3151,11-May-2012,6,05/2012
3152,11-May-2012,7,05/2012
3153,11-May-2012,8,05/2012
3154,11-May-2012,9,05/2012
3155,11-May-2012,10,05/2012
3156,11-May-2012,11,05/2012
3157,11-May-2012,12,05/2012
3158,11-May-2012,13,05/2012
3159,11-May-2012,14,05/2012
3160,11-May-2012,15,05/2012
3161,11-May-2012,16,05/2012
3162,11-May-2012,17,05/2012
3163,11-May-2012,18,05/2012
3164,11-May-2012,19,05/2012
3165,11-May-2012,20,05/2012
3166,11-May-2012,21,05/2012
3167,11-May-2012,22,05/2012
3168,11-May-2012,23,05/2012
3169,12-May-2012,0,05/2012
3170,12-May-2012,1,05/2012
3171,12-May-2012,2,05/2012
3172,12-May-2012,3,05/2012
3173,12-May-2012,4,05/2012
3174,12-May-2012,5,05/2012
3175,12-May-2012,6,05/2012
3176,12-May-2012,7,05/2012
3177,12-May-2012,8,05/2012
3178,12-May-2012,9,05/2012
3179,12-May-2012,10,05/2012
3180,12-May-2012,11,05/2012
3181,12-May-2012,12,05/2012
3182,12-May-2012,13,05/2012
3183,12-May-2012,14,05/2012
3184,12-May-2012,15,05/2012
3185,12-May-2012,16,05/2012
3186,12-May-2012,17,05/2012
3187,12-May-2012,18,05/2012
3188,12-May-2012,19,05/2012
3189,12-May-2012,20,05/2012
3190,12-May-2012,21,05/2012
3191,12-May-2012,22,05/2012
3192,12-May-2012,23,05/2012
3193,13-May-2012,0,05/2012
3194,13-May-2012,1,05/2012
3195,13-May-2012,2,05/2012
3196,13-May-2012,3,05/2012
3197,13-May-2012,4,05/2012
3198,13-May-2012,5,05/2012
3199,13-May-2012,6,05/2012
3200,13-May-2012,7,05/2012
3201,13-May-2012,8,05/2012
3202,13-May-2012,9,05/2012
3203,13-May-2012,10,05/2012
3204,13-May-2012,11,05/2012
3205,13-May-2012,12,05/2012
3206,13-May-2012,13,05/2012
3207,13-May-2012,14,05/2012
3208,13-May-2012,15,05/2012
3209,13-May-2012,16,05/2012
3210,13-May-2012,17,05/2012
3211,13-May-2012,18,05/2012
3212,13-May-2012,19,05/2012
3213,13-May-2012,20,05/2012
3214,13-May-2012,21,05/2012
3215,13-May-2012,22,05/2012
3216,13-May-2012,23,05/2012
3217,14-May-2012,0,05/2012
3218,14-May-2012,1,05/2012
3219,14-May-2012,2,05/2012
3220,14-May-2012,3,05/2012
3221,14-May-2012,4,05/2012
3222,14-May-2012,5,05/2012
3223,14-May-2012,6,05/2012
3224,14-May-2012,7,05/2012
3225,14-May-2012,8,05/2012
3226,14-May-2012,9,05/2012
3227,14-May-2012,10,05/2012
3228,14-May-2012,11,05/2012
3229,14-May-2012,12,05/2012
3230,14-May-2012,13,05/2012
3231,14-May-2012,14,05/2012
3232,14-May-2012,15,05/2012
3233,14-May-2012,16,05/2012
3234,14-May-2012,17,05/2012
3235,14-May-2012,18,05/2012
3236,14-May-2012,19,05/2012
3237,14-May-2012,20,05/2012
3238,14-May-2012,21,05/2012
3239,14-May-2012,22,05/2012
3240,14-May-2012,23,05/2012
3241,15-May-2012,0,05/2012
3242,15-May-2012,1,05/2012
3243,15-May-2012,2,05/2012
3244,15-May-2012,3,05/2012
3245,15-May-2012,4,05/2012
3246,15-May-2012,5,05/2012
3247,15-May-2012,6,05/2012
3248,15-May-2012,7,05/2012
3249,15-May-2012,8,05/2012
3250,15-May-2012,9,05/2012
3251,15-May-2012,10,05/2012
3252,15-May-2012,11,05/2012
3253,15-May-2012,12,05/2012
3254,15-May-2012,13,05/2012
3255,15-May-2012,14,05/2012
3256,15-May-2012,15,05/2012
3257,15-May-2012,16,05/2012
3258,15-May-2012,17,05/2012
3259,15-May-2012,18,05/2012
3260,15-May-2012,19,05/2012
3261,15-May-2012,20,05/2012
3262,15-May-2012,21,05/2012
3263,15-May-2012,22,05/2012
3264,15-May-2012,23,05/2012
3265,16-May-2012,0,05/2012
3266,16-May-2012,1,05/2012
3267,16-May-2012,2,05/2012
3268,16-May-2012,3,05/2012
3269,16-May-2012,4,05/2012
3270,16-May-2012,5,05/2012
3271,16-May-2012,6,05/2012
3272,16-May-2012,7,05/2012
3273,16-May-2012,8,05/2012
3274,16-May-2012,9,05/2012
3275,16-May-2012,10,05/2012
3276,16-May-2012,11,05/2012
3277,16-May-2012,12,05/2012
3278,16-May-2012,13,05/2012
3279,16-May-2012,14,05/2012
3280,16-May-2012,15,05/2012
3281,16-May-2012,16,05/2012
3282,16-May-2012,17,05/2012
3283,16-May-2012,18,05/2012
3284,16-May-2012,19,05/2012
3285,16-May-2012,20,05/2012
3286,16-May-2012,21,05/2012
3287,16-May-2012,22,05/2012
3288,16-May-2012,23,05/2012
3289,17-May-2012,0,05/2012
3290,17-May-2012,1,05/2012
3291,17-May-2012,2,05/2012
3292,17-May-2012,3,05/2012
3293,17-May-2012,4,05/2012
3294,17-May-2012,5,05/2012
3295,17-May-2012,6,05/2012
3296,17-May-2012,7,05/2012
3297,17-May-2012,8,05/2012
3298,17-May-2012,9,05/2012
3299,17-May-2012,10,05/2012
3300,17-May-2012,11,05/2012
3301,17-May-2012,12,05/2012
3302,17-May-2012,13,05/2012
3303,17-May-2012,14,05/2012
3304,17-May-2012,15,05/2012
3305,17-May-2012,16,05/2012
3306,17-May-2012,17,05/2012
3307,17-May-2012,18,05/2012
3308,17-May-2012,19,05/2012
3309,17-May-2012,20,05/2012
3310,17-May-2012,21,05/2012
3311,17-May-2012,22,05/2012
3312,17-May-2012,23,05/2012
3313,18-May-2012,0,05/2012
3314,18-May-2012,1,05/2012
3315,18-May-2012,2,05/2012
3316,18-May-2012,3,05/2012
3317,18-May-2012,4,05/2012
3318,18-May-2012,5,05/2012
3319,18-May-2012,6,05/2012
3320,18-May-2012,7,05/2012
3321,18-May-2012,8,05/2012
3322,18-May-2012,9,05/2012
3323,18-May-2012,10,05/2012
3324,18-May-2012,11,05/2012
3325,18-May-2012,12,05/2012
3326,18-May-2012,13,05/2012
3327,18-May-2012,14,05/2012
3328,18-May-2012,15,05/2012
3329,18-May-2012,16,05/2012
3330,18-May-2012,17,05/2012
3331,18-May-2012,18,05/2012
3332,18-May-2012,19,05/2012
3333,18-May-2012,20,05/2012
3334,18-May-2012,21,05/2012
3335,18-May-2012,22,05/2012
3336,18-May-2012,23,05/2012
3337,19-May-2012,0,05/2012
3338,19-May-2012,1,05/2012
3339,19-May-2012,2,05/2012
3340,19-May-2012,3,05/2012
3341,19-May-2012,4,05/2012
3342,19-May-2012,5,05/2012
3343,19-May-2012,6,05/2012
3344,19-May-2012,7,05/2012
3345,19-May-2012,8,05/2012
3346,19-May-2012,9,05/2012
3347,19-May-2012,10,05/2012
3348,19-May-2012,11,05/2012
3349,19-May-2012,12,05/2012
3350,19-May-2012,13,05/2012
3351,19-May-2012,14,05/2012
3352,19-May-2012,15,05/2012
3353,19-May-2012,16,05/2012
3354,19-May-2012,17,05/2012
3355,19-May-2012,18,05/2012
3356,19-May-2012,19,05/2012
3357,19-May-2012,20,05/2012
3358,19-May-2012,21,05/2012
3359,19-May-2012,22,05/2012
3360,19-May-2012,23,05/2012
3361,20-May-2012,0,05/2012
3362,20-May-2012,1,05/2012
3363,20-May-2012,2,05/2012
3364,20-May-2012,3,05/2012
3365,20-May-2012,4,05/2012
3366,20-May-2012,5,05/2012
3367,20-May-2012,6,05/2012
3368,20-May-2012,7,05/2012
3369,20-May-2012,8,05/2012
3370,20-May-2012,9,05/2012
3371,20-May-2012,10,05/2012
3372,20-May-2012,11,05/2012
3373,20-May-2012,12,05/2012
3374,20-May-2012,13,05/2012
3375,20-May-2012,14,05/2012
3376,20-May-2012,15,05/2012
3377,20-May-2012,16,05/2012
3378,20-May-2012,17,05/2012
3379,20-May-2012,18,05/2012
3380,20-May-2012,19,05/2012
3381,20-May-2012,20,05/2012
3382,20-May-2012,21,05/2012
3383,20-May-2012,22,05/2012
3384,20-May-2012,23,05/2012
3385,21-May-2012,0,05/2012
3386,21-May-2012,1,05/2012
3387,21-May-2012,2,05/2012
3388,21-May-2012,3,05/2012
3389,21-May-2012,4,05/2012
3390,21-May-2012,5,05/2012
3391,21-May-2012,6,05/2012
3392,21-May-2012,7,05/2012
3393,21-May-2012,8,05/2012
3394,21-May-2012,9,05/2012
3395,21-May-2012,10,05/2012
3396,21-May-2012,11,05/2012
3397,21-May-2012,12,05/2012
3398,21-May-2012,13,05/2012
3399,21-May-2012,14,05/2012
3400,21-May-2012,15,05/2012
3401,21-May-2012,16,05/2012
3402,21-May-2012,17,05/2012
3403,21-May-2012,18,05/2012
3404,21-May-2012,19,05/2012
3405,21-May-2012,20,05/2012
3406,21-May-2012,21,05/2012
3407,21-May-2012,22,05/2012
3408,21-May-2012,23,05/2012
3409,22-May-2012,0,05/2012
3410,22-May-2012,1,05/2012
3411,22-May-2012,2,05/2012
3412,22-May-2012,3,05/2012
3413,22-May-2012,4,05/2012
3414,22-May-2012,5,05/2012
3415,22-May-2012,6,05/2012
3416,22-May-2012,7,05/2012
3417,22-May-2012,8,05/2012
3418,22-May-2012,9,05/2012
3419,22-May-2012,10,05/2012
3420,22-May-2012,11,05/2012
3421,22-May-2012,12,05/2012
3422,22-May-2012,13,05/2012
3423,22-May-2012,14,05/2012
3424,22-May-2012,15,05/2012
3425,22-May-2012,16,05/2012
3426,22-May-2012,17,05/2012
3427,22-May-2012,18,05/2012
3428,22-May-2012,19,05/2012
3429,22-May-2012,20,05/2012
3430,22-May-2012,21,05/2012
3431,22-May-2012,22,05/2012
3432,22-May-2012,23,05/2012
3433,23-May-2012,0,05/2012
3434,23-May-2012,1,05/2012
3435,23-May-2012,2,05/2012
3436,23-May-2012,3,05/2012
3437,23-May-2012,4,05/2012
3438,23-May-2012,5,05/2012
3439,23-May-2012,6,05/2012
3440,23-May-2012,7,05/2012
3441,23-May-2012,8,05/2012
3442,23-May-2012,9,05/2012
3443,23-May-2012,10,05/2012
3444,23-May-2012,11,05/2012
3445,23-May-2012,12,05/2012
3446,23-May-2012,13,05/2012
3447,23-May-2012,14,05/2012
3448,23-May-2012,15,05/2012
3449,23-May-2012,16,05/2012
3450,23-May-2012,17,05/2012
3451,23-May-2012,18,05/2012
3452,23-May-2012,19,05/2012
3453,23-May-2012,20,05/2012
3454,23-May-2012,21,05/2012
3455,23-May-2012,22,05/2012
3456,23-May-2012,23,05/2012
3457,24-May-2012,0,05/2012
3458,24-May-2012,1,05/2012
3459,24-May-2012,2,05/2012
3460,24-May-2012,3,05/2012
3461,24-May-2012,4,05/2012
3462,24-May-2012,5,05/2012
3463,24-May-2012,6,05/2012
3464,24-May-2012,7,05/2012
3465,24-May-2012,8,05/2012
3466,24-May-2012,9,05/2012
3467,24-May-2012,10,05/2012
3468,24-May-2012,11,05/2012
3469,24-May-2012,12,05/2012
3470,24-May-2012,13,05/2012
3471,24-May-2012,14,05/2012
3472,24-May-2012,15,05/2012
3473,24-May-2012,16,05/2012
3474,24-May-2012,17,05/2012
3475,24-May-2012,18,05/2012
3476,24-May-2012,19,05/2012
3477,24-May-2012,20,05/2012
3478,24-May-2012,21,05/2012
3479,24-May-2012,22,05/2012
3480,24-May-2012,23,05/2012
3481,25-May-2012,0,05/2012
3482,25-May-2012,1,05/2012
3483,25-May-2012,2,05/2012
3484,25-May-2012,3,05/2012
3485,25-May-2012,4,05/2012
3486,25-May-2012,5,05/2012
3487,25-May-2012,6,05/2012
3488,25-May-2012,7,05/2012
3489,25-May-2012,8,05/2012
3490,25-May-2012,9,05/2012
3491,25-May-2012,10,05/2012
3492,25-May-2012,11,05/2012
3493,25-May-2012,12,05/2012
3494,25-May-2012,13,05/2012
3495,25-May-2012,14,05/2012
3496,25-May-2012,15,05/2012
3497,25-May-2012,16,05/2012
3498,25-May-2012,17,05/2012
3499,25-May-2012,18,05/2012
3500,25-May-2012,19,05/2012
3501,25-May-2012,20,05/2012
3502,25-May-2012,21,05/2012
3503,25-May-2012,22,05/2012
3504,25-May-2012,23,05/2012
3505,26-May-2012,0,05/2012
3506,26-May-2012,1,05/2012
3507,26-May-2012,2,05/2012
3508,26-May-2012,3,05/2012
3509,26-May-2012,4,05/2012
3510,26-May-2012,5,05/2012
3511,26-May-2012,6,05/2012
3512,26-May-2012,7,05/2012
3513,26-May-2012,8,05/2012
3514,26-May-2012,9,05/2012
3515,26-May-2012,10,05/2012
3516,26-May-2012,11,05/2012
3517,26-May-2012,12,05/2012
3518,26-May-2012,13,05/2012
3519,26-May-2012,14,05/2012
3520,26-May-2012,15,05/2012
3521,26-May-2012,16,05/2012
3522,26-May-2012,17,05/2012
3523,26-May-2012,18,05/2012
3524,26-May-2012,19,05/2012
3525,26-May-2012,20,05/2012
3526,26-May-2012,21,05/2012
3527,26-May-2012,22,05/2012
3528,26-May-2012,23,05/2012
3529,27-May-2012,0,05/2012
3530,27-May-2012,1,05/2012
3531,27-May-2012,2,05/2012
3532,27-May-2012,3,05/2012
3533,27-May-2012,4,05/2012
3534,27-May-2012,5,05/2012
3535,27-May-2012,6,05/2012
3536,27-May-2012,7,05/2012
3537,27-May-2012,8,05/2012
3538,27-May-2012,9,05/2012
3539,27-May-2012,10,05/2012
3540,27-May-2012,11,05/2012
3541,27-May-2012,12,05/2012
3542,27-May-2012,13,05/2012
3543,27-May-2012,14,05/2012
3544,27-May-2012,15,05/2012
3545,27-May-2012,16,05/2012
3546,27-May-2012,17,05/2012
3547,27-May-2012,18,05/2012
3548,27-May-2012,19,05/2012
3549,27-May-2012,20,05/2012
3550,27-May-2012,21,05/2012
3551,27-May-2012,22,05/2012
3552,27-May-2012,23,05/2012
3553,28-May-2012,0,05/2012
3554,28-May-2012,1,05/2012
3555,28-May-2012,2,05/2012
3556,28-May-2012,3,05/2012
3557,28-May-2012,4,05/2012
3558,28-May-2012,5,05/2012
3559,28-May-2012,6,05/2012
3560,28-May-2012,7,05/2012
3561,28-May-2012,8,05/2012
3562,28-May-2012,9,05/2012
3563,28-May-2012,10,05/2012
3564,28-May-2012,11,05/2012
3565,28-May-2012,12,05/2012
3566,28-May-2012,13,05/2012
3567,28-May-2012,14,05/2012
3568,28-May-2012,15,05/2012
3569,28-May-2012,16,05/2012
3570,28-May-2012,17,05/2012
3571,28-May-2012,18,05/2012
3572,28-May-2012,19,05/2012
3573,28-May-2012,20,05/2012
3574,28-May-2012,21,05/2012
3575,28-May-2012,22,05/2012
3576,28-May-2012,23,05/2012
3577,29-May-2012,0,05/2012
3578,29-May-2012,1,05/2012
3579,29-May-2012,2,05/2012
3580,29-May-2012,3,05/2012
3581,29-May-2012,4,05/2012
3582,29-May-2012,5,05/2012
3583,29-May-2012,6,05/2012
3584,29-May-2012,7,05/2012
3585,29-May-2012,8,05/2012
3586,29-May-2012,9,05/2012
3587,29-May-2012,10,05/2012
3588,29-May-2012,11,05/2012
3589,29-May-2012,12,05/2012
3590,29-May-2012,13,05/2012
3591,29-May-2012,14,05/2012
3592,29-May-2012,15,05/2012
3593,29-May-2012,16,05/2012
3594,29-May-2012,17,05/2012
3595,29-May-2012,18,05/2012
3596,29-May-2012,19,05/2012
3597,29-May-2012,20,05/2012
3598,29-May-2012,21,05/2012
3599,29-May-2012,22,05/2012
3600,29-May-2012,23,05/2012
3601,30-May-2012,0,05/2012
3602,30-May-2012,1,05/2012
3603,30-May-2012,2,05/2012
3604,30-May-2012,3,05/2012
3605,30-May-2012,4,05/2012
3606,30-May-2012,5,05/2012
3607,30-May-2012,6,05/2012
3608,30-May-2012,7,05/2012
3609,30-May-2012,8,05/2012
3610,30-May-2012,9,05/2012
3611,30-May-2012,10,05/2012
3612,30-May-2012,11,05/2012
3613,30-May-2012,12,05/2012
3614,30-May-2012,13,05/2012
3615,30-May-2012,14,05/2012
3616,30-May-2012,15,05/2012
3617,30-May-2012,16,05/2012
3618,30-May-2012,17,05/2012
3619,30-May-2012,18,05/2012
3620,30-May-2012,19,05/2012
3621,30-May-2012,20,05/2012
3622,30-May-2012,21,05/2012
3623,30-May-2012,22,05/2012
3624,30-May-2012,23,05/2012
3625,31-May-2012,0,05/2012
3626,31-May-2012,1,05/2012
3627,31-May-2012,2,05/2012
3628,31-May-2012,3,05/2012
3629,31-May-2012,4,05/2012
3630,31-May-2012,5,05/2012
3631,31-May-2012,6,05/2012
3632,31-May-2012,7,05/2012
3633,31-May-2012,8,05/2012
3634,31-May-2012,9,05/2012
3635,31-May-2012,10,05/2012
3636,31-May-2012,11,05/2012
3637,31-May-2012,12,05/2012
3638,31-May-2012,13,05/2012
3639,31-May-2012,14,05/2012
3640,31-May-2012,15,05/2012
3641,31-May-2012,16,05/2012
3642,31-May-2012,17,05/2012
3643,31-May-2012,18,05/2012
3644,31-May-2012,19,05/2012
3645,31-May-2012,20,05/2012
3646,31-May-2012,21,05/2012
3647,31-May-2012,22,05/2012
3648,31-May-2012,23,05/2012
3649,1-Jun-2012,0,06/2012
3650,1-Jun-2012,1,06/2012
3651,1-Jun-2012,2,06/2012
3652,1-Jun-2012,3,06/2012
3653,1-Jun-2012,4,06/2012
3654,1-Jun-2012,5,06/2012
3655,1-Jun-2012,6,06/2012
3656,1-Jun-2012,7,06/2012
3657,1-Jun-2012,8,06/2012
3658,1-Jun-2012,9,06/2012
3659,1-Jun-2012,10,06/2012
3660,1-Jun-2012,11,06/2012
3661,1-Jun-2012,12,06/2012
3662,1-Jun-2012,13,06/2012
3663,1-Jun-2012,14,06/2012
3664,1-Jun-2012,15,06/2012
3665,1-Jun-2012,16,06/2012
3666,1-Jun-2012,17,06/2012
3667,1-Jun-2012,18,06/2012
3668,1-Jun-2012,19,06/2012
3669,1-Jun-2012,20,06/2012
3670,1-Jun-2012,21,06/2012
3671,1-Jun-2012,22,06/2012
3672,1-Jun-2012,23,06/2012
3673,2-Jun-2012,0,06/2012
3674,2-Jun-2012,1,06/2012
3675,2-Jun-2012,2,06/2012
3676,2-Jun-2012,3,06/2012
3677,2-Jun-2012,4,06/2012
3678,2-Jun-2012,5,06/2012
3679,2-Jun-2012,6,06/2012
3680,2-Jun-2012,7,06/2012
3681,2-Jun-2012,8,06/2012
3682,2-Jun-2012,9,06/2012
3683,2-Jun-2012,10,06/2012
3684,2-Jun-2012,11,06/2012
3685,2-Jun-2012,12,06/2012
3686,2-Jun-2012,13,06/2012
3687,2-Jun-2012,14,06/2012
3688,2-Jun-2012,15,06/2012
3689,2-Jun-2012,16,06/2012
3690,2-Jun-2012,17,06/2012
3691,2-Jun-2012,18,06/2012
3692,2-Jun-2012,19,06/2012
3693,2-Jun-2012,20,06/2012
3694,2-Jun-2012,21,06/2012
3695,2-Jun-2012,22,06/2012
3696,2-Jun-2012,23,06/2012
3697,3-Jun-2012,0,06/2012
3698,3-Jun-2012,1,06/2012
3699,3-Jun-2012,2,06/2012
3700,3-Jun-2012,3,06/2012
3701,3-Jun-2012,4,06/2012
3702,3-Jun-2012,5,06/2012
3703,3-Jun-2012,6,06/2012
3704,3-Jun-2012,7,06/2012
3705,3-Jun-2012,8,06/2012
3706,3-Jun-2012,9,06/2012
3707,3-Jun-2012,10,06/2012
3708,3-Jun-2012,11,06/2012
3709,3-Jun-2012,12,06/2012
3710,3-Jun-2012,13,06/2012
3711,3-Jun-2012,14,06/2012
